IndicatorId,IndicatorName,IndicatorShortName,Source,SourceYear,Author,LocationId,Location,Iso2,Iso3,TimeId,Time,VariantId,Variant,SexId,Sex,AgeId,AgeStart,AgeEnd,Age,CategoryId,Category,EstimateTypeId,EstimateType,EstimateMethodId,EstimateMethod,Value
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",41,"1990",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",9.097616634485789
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",42,"1991",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",9.126250124651412
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",43,"1992",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",9.093735907062594
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",44,"1993",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",9.04606963490403
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",45,"1994",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",9.050058022064079
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",46,"1995",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",9.055594682036462
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",47,"1996",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",9.042964936939669
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",48,"1997",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",9.028870121748323
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",49,"1998",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",9.015543061543692
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",50,"1999",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",8.991510055743072
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",51,"2000",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",8.959499634427104
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",52,"2001",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",8.92282946398458
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",53,"2002",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",8.91197286803646
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",54,"2003",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",8.903101748466185
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",55,"2004",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",8.865598970716734
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",56,"2005",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",8.83004548761281
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",57,"2006",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",8.799821588946575
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",58,"2007",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",8.784971232011497
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",59,"2008",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",8.78204475579529
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",60,"2009",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",8.7855433308457
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",61,"2010",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",8.78953300039626
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",62,"2011",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",8.796206499558155
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",63,"2012",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",8.811306983709427
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",64,"2013",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",8.830424892005926
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",65,"2014",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",8.850060153274978
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",66,"2015",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",8.873386073373378
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",67,"2016",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",8.902152016159098
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",68,"2017",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",8.927074481912706
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",69,"2018",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",8.941934731574598
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",8.948219758010467
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",8.938341168026927
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",8.90566320138288
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",8.890013396095561
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",74,"2023",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",8.881500857339123
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",75,"2024",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",8.843635071475257
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",702,"Singapore","SG","SGP",41,"1990",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",4450.352855051245
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",702,"Singapore","SG","SGP",42,"1991",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",4591.934114202049
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",702,"Singapore","SG","SGP",43,"1992",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",4723.959736456808
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",702,"Singapore","SG","SGP",44,"1993",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",4857.821376281113
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",702,"Singapore","SG","SGP",45,"1994",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",5004.124450951684
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",702,"Singapore","SG","SGP",46,"1995",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",5173.681551976574
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",702,"Singapore","SG","SGP",47,"1996",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",5365.387994143484
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",702,"Singapore","SG","SGP",48,"1997",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",5558.744509516838
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",702,"Singapore","SG","SGP",49,"1998",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",5712.177891654465
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",702,"Singapore","SG","SGP",50,"1999",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",5807.550512445096
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",702,"Singapore","SG","SGP",51,"2000",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",5908.118594436311
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",702,"Singapore","SG","SGP",52,"2001",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",6026.597364568082
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",702,"Singapore","SG","SGP",53,"2002",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",6071.5849194729135
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",702,"Singapore","SG","SGP",54,"2003",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",6058.923865300147
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",702,"Singapore","SG","SGP",55,"2004",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",6109.46925329429
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",702,"Singapore","SG","SGP",56,"2005",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",6249.434114202049
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",702,"Singapore","SG","SGP",57,"2006",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",6452.500732064422
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",702,"Singapore","SG","SGP",58,"2007",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",6729.89019033675
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",702,"Singapore","SG","SGP",59,"2008",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",7037.688140556369
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",702,"Singapore","SG","SGP",60,"2009",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",7274.62298682284
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",702,"Singapore","SG","SGP",61,"2010",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",7433.402635431918
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",702,"Singapore","SG","SGP",62,"2011",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",7587.465592972181
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",702,"Singapore","SG","SGP",63,"2012",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",7750.131039531479
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",702,"Singapore","SG","SGP",64,"2013",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",7885.195461200586
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",702,"Singapore","SG","SGP",65,"2014",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",7991.068814055637
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",702,"Singapore","SG","SGP",66,"2015",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",8089.808931185944
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",702,"Singapore","SG","SGP",67,"2016",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",8166.807467057101
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",702,"Singapore","SG","SGP",68,"2017",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",8205.092972181552
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",702,"Singapore","SG","SGP",69,"2018",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",8249.44289897511
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",702,"Singapore","SG","SGP",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",8300.969985358712
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",702,"Singapore","SG","SGP",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",8228.624450951684
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",702,"Singapore","SG","SGP",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",8120.4831625183015
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",702,"Singapore","SG","SGP",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",8272.158857979502
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",702,"Singapore","SG","SGP",74,"2023",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",8475.972913616399
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",702,"Singapore","SG","SGP",75,"2024",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",8539.366032210835
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",704,"Viet Nam","VN","VNM",41,"1990",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",209.00660957407095
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",704,"Viet Nam","VN","VNM",42,"1991",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",213.43284653599608
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",704,"Viet Nam","VN","VNM",43,"1992",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",217.79954468442196
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",704,"Viet Nam","VN","VNM",44,"1993",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",222.03058623077192
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",704,"Viet Nam","VN","VNM",45,"1994",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",226.07644005117913
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",704,"Viet Nam","VN","VNM",46,"1995",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",229.8911007660916
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",704,"Viet Nam","VN","VNM",47,"1996",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",233.42165189895633
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",704,"Viet Nam","VN","VNM",48,"1997",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",236.83713135232236
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",704,"Viet Nam","VN","VNM",49,"1998",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",240.26004518057874
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",704,"Viet Nam","VN","VNM",50,"1999",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",243.41181012670344
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",704,"Viet Nam","VN","VNM",51,"2000",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",246.17675465605646
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",704,"Viet Nam","VN","VNM",52,"2001",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",248.778308855202
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",704,"Viet Nam","VN","VNM",53,"2002",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",251.34001895286988
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",704,"Viet Nam","VN","VNM",54,"2003",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",253.8656420204908
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",704,"Viet Nam","VN","VNM",55,"2004",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",256.33906971401586
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",704,"Viet Nam","VN","VNM",56,"2005",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",258.7300077534468
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",704,"Viet Nam","VN","VNM",57,"2006",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",262.1746551630617
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",704,"Viet Nam","VN","VNM",58,"2007",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",266.8505866136582
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",704,"Viet Nam","VN","VNM",59,"2008",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",271.77198963654524
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",704,"Viet Nam","VN","VNM",60,"2009",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",275.86960648864584
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",704,"Viet Nam","VN","VNM",61,"2010",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",279.04479928783155
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",704,"Viet Nam","VN","VNM",62,"2011",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",282.277515961571
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",704,"Viet Nam","VN","VNM",63,"2012",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",285.6023774046055
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",704,"Viet Nam","VN","VNM",64,"2013",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",288.9933090625987
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",704,"Viet Nam","VN","VNM",65,"2014",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",292.52375649710126
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",704,"Viet Nam","VN","VNM",66,"2015",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",296.1729050537796
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",704,"Viet Nam","VN","VNM",67,"2016",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",299.9279424011435
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",704,"Viet Nam","VN","VNM",68,"2017",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",303.68297336706985
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",704,"Viet Nam","VN","VNM",69,"2018",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",307.0662281555412
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",704,"Viet Nam","VN","VNM",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",310.05419595480663
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",704,"Viet Nam","VN","VNM",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",312.94312224601083
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",704,"Viet Nam","VN","VNM",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",315.6740824290304
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",704,"Viet Nam","VN","VNM",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",318.0529435976631
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",704,"Viet Nam","VN","VNM",74,"2023",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",320.1956277579776
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",704,"Viet Nam","VN","VNM",75,"2024",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",322.2233136253266
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",724,"Spain","ES","ESP",41,"1990",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",77.80365837636408
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",724,"Spain","ES","ESP",42,"1991",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",78.03612392854441
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",724,"Spain","ES","ESP",43,"1992",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",78.47124836270837
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",724,"Spain","ES","ESP",44,"1993",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",78.93163187712251
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",724,"Spain","ES","ESP",45,"1994",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",79.34388996603988
